Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_116358,EID_66358,Rural,Small,North,Zone 6,1,0,2,4560,Rented,70,0,0,1,228,22.0,,27,0,B+,4,9,31070
WH_121850,EID_71850,Rural,Large,West,Zone 6,5,5,3,4115,Rented,47,1,0,1,196,35.0,,4,1,B+,1,23,5059
WH_106107,EID_56107,Rural,Large,North,Zone 6,1,0,2,4949,Rented,44,0,0,1,226,31.0,,15,0,C,1,28,21094
WH_113424,EID_63424,Rural,Mid,South,Zone 2,0,3,3,4605,Rented,16,0,0,1,195,19.0,,13,0,A,5,32,17140
WH_111204,EID_61204,Rural,Large,West,Zone 5,1,0,6,5027,Company Owned,25,1,0,1,75,36.0,,18,1,C,5,25,26108
WH_100774,EID_50774,Rural,Large,North,Zone 6,1,1,4,6147,Company Owned,39,0,0,0,62,26.0,,5,0,A,3,28,7097
WH_123225,EID_73225,Rural,Mid,West,Zone 4,7,4,3,4757,Company Owned,23,0,1,1,250,24.0,2010.0,14,0,C,3,11,18126
WH_114647,EID_64647,Rural,Mid,North,Zone 3,6,0,4,5295,Rented,52,0,0,0,68,21.0,,26,0,C,4,27,33061
WH_101631,EID_51631,Rural,Large,North,Zone 6,4,0,2,6617,Company Owned,47,0,0,1,101,25.0,2007.0,19,0,C,2,6,24058
WH_119210,EID_69210,Rural,Small,South,Zone 1,0,1,4,4247,Company Owned,28,0,0,1,75,29.0,,14,0,B+,5,21,17068
WH_115174,EID_65174,Rural,Small,West,Zone 6,1,1,3,5660,Rented,38,0,0,1,77,32.0,,4,0,B,2,15,5055
WH_106429,EID_56429,Rural,Mid,South,Zone 3,6,0,3,4908,Rented,33,0,0,1,78,22.0,2007.0,23,0,B+,4,19,29071
WH_120765,EID_70765,Urban,Mid,West,Zone 3,8,0,4,8247,Company Owned,17,0,0,1,144,24.0,2007.0,14,0,B+,4,27,17137
WH_118769,EID_68769,Rural,Large,North,Zone 6,0,0,3,5892,Rented,50,0,0,1,169,34.0,,20,0,B,6,28,23115
WH_122573,EID_72573,Rural,Mid,West,Zone 4,4,0,2,5071,Company Owned,70,0,1,1,240,37.0,2009.0,20,0,C,4,26,27080
WH_108661,EID_58661,Rural,Large,North,Zone 6,2,4,3,5421,Company Owned,68,0,0,0,209,22.0,,22,1,A,3,28,29081
WH_102750,EID_52750,Rural,Mid,North,Zone 3,5,1,3,5312,Rented,61,0,0,1,159,25.0,,23,1,B,6,27,27129
WH_121437,EID_71437,Rural,Small,South,Zone 6,2,0,2,4179,Company Owned,47,0,0,0,268,22.0,,0,0,,0,2,3062
WH_117318,EID_67318,Rural,Large,North,Zone 6,0,0,4,3424,Company Owned,55,0,0,1,140,42.0,,4,0,B+,1,23,5068
WH_120330,EID_70330,Rural,Large,North,Zone 6,1,1,2,5560,Company Owned,19,0,0,1,87,,,27,0,C,2,28,34143
WH_117666,EID_67666,Rural,Large,North,Zone 5,6,1,1,4366,Rented,51,0,0,0,80,16.0,2022.0,4,0,B+,1,14,5115
WH_123344,EID_73344,Rural,Mid,West,Zone 3,3,1,3,6032,Company Owned,31,0,0,1,177,23.0,2002.0,28,0,A,2,19,37141
WH_118194,EID_68194,Rural,Mid,West,Zone 4,3,2,2,5965,Rented,36,0,0,0,119,26.0,,11,0,C,3,11,13076
WH_120076,EID_70076,Rural,Small,North,Zone 1,7,0,3,4099,Company Owned,64,0,0,1,197,46.0,2007.0,24,0,A,5,16,33090
WH_116243,EID_66243,Rural,Large,North,Zone 6,0,3,2,6060,Rented,64,0,0,1,267,28.0,,10,0,B+,4,29,12102
WH_123090,EID_73090,Rural,Large,North,Zone 6,2,1,2,4757,Rented,30,0,0,1,223,28.0,,4,0,C,2,23,6121
WH_118847,EID_68847,Rural,Mid,West,Zone 4,8,0,4,3765,Company Owned,59,0,0,1,239,34.0,,12,0,B,3,26,14059
WH_110124,EID_60124,Rural,Small,South,Zone 6,3,0,2,8658,Company Owned,46,1,0,1,152,33.0,2011.0,19,1,C,6,15,27117
WH_109183,EID_59183,Rural,Mid,South,Zone 2,3,0,2,5439,Company Owned,36,0,0,1,158,28.0,2000.0,26,0,A,4,32,36079
WH_116605,EID_66605,Rural,Large,South,Zone 5,2,0,3,6772,Company Owned,21,0,0,1,255,,,17,0,B,5,25,22124
WH_100598,EID_50598,Rural,Large,North,Zone 5,8,0,3,3713,Company Owned,27,0,1,1,99,28.0,1999.0,25,0,B+,5,25,29129
WH_104562,EID_54562,Rural,Large,North,Zone 6,5,1,3,7739,Rented,40,0,1,0,237,43.0,2017.0,6,1,A+,4,29,9073
WH_103483,EID_53483,Rural,Large,North,Zone 6,1,0,3,4436,Rented,47,0,0,1,206,34.0,,4,0,C,1,23,5104
WH_111696,EID_61696,Rural,Small,North,Zone 6,8,0,2,4785,Company Owned,48,0,0,1,94,36.0,,20,0,B+,5,8,23120
WH_104001,EID_54001,Rural,Large,West,Zone 5,5,1,6,5420,Rented,49,0,0,0,150,18.0,2019.0,5,1,C,3,10,7133
WH_104659,EID_54659,Rural,Mid,North,Zone 4,7,1,3,1871,Rented,50,0,0,0,191,27.0,,4,1,C,3,26,6131
WH_110097,EID_60097,Rural,Large,West,Zone 6,3,0,4,4455,Rented,55,0,0,1,159,32.0,2000.0,38,1,A+,4,6,50134
WH_118159,EID_68159,Rural,Large,East,Zone 5,8,2,4,4334,Company Owned,60,0,0,1,189,26.0,2017.0,12,1,B,2,14,14090
WH_118386,EID_68386,Rural,Mid,North,Zone 4,1,0,3,5610,Company Owned,22,0,0,1,177,34.0,,19,0,B,2,26,22095
WH_104684,EID_54684,Rural,Large,West,Zone 6,7,1,3,4081,Rented,16,0,0,1,212,32.0,1998.0,27,0,B+,3,23,32067
WH_119388,EID_69388,Rural,Large,South,Zone 5,8,0,4,5028,Rented,66,0,0,0,222,25.0,2000.0,24,1,C,4,25,31064
WH_105672,EID_55672,Rural,Large,North,Zone 6,1,1,2,5891,Company Owned,40,0,0,1,248,42.0,,13,0,A,6,28,18082
WH_106217,EID_56217,Rural,Mid,North,Zone 2,8,0,1,5742,Company Owned,16,0,0,0,174,32.0,2014.0,11,0,B+,4,18,14146
WH_108663,EID_58663,Rural,Small,South,Zone 1,8,0,2,5365,Company Owned,62,0,0,1,217,29.0,2017.0,12,0,B+,2,21,16144
WH_113875,EID_63875,Rural,Small,North,Zone 6,8,0,4,4746,Rented,65,0,0,1,248,33.0,2007.0,21,0,A,5,9,26138
WH_106860,EID_56860,Rural,Large,North,Zone 6,0,1,2,6218,Rented,70,0,0,0,216,22.0,,14,0,A,4,4,18064
WH_116583,EID_66583,Rural,Small,South,Zone 6,8,2,2,4888,Company Owned,21,0,0,0,94,28.0,1999.0,24,0,A,2,9,30102
WH_116504,EID_66504,Rural,Small,South,Zone 1,3,0,2,6659,Company Owned,21,0,0,1,89,34.0,2000.0,25,0,B,6,31,29080
WH_105080,EID_55080,Rural,Mid,North,Zone 2,8,1,4,5011,Rented,67,0,0,1,155,23.0,2004.0,38,1,A+,5,22,51093
WH_118044,EID_68044,Rural,Large,West,Zone 6,0,0,2,4614,Company Owned,39,0,0,1,156,,,11,0,B+,2,23,14101
WH_105790,EID_55790,Rural,Large,South,Zone 6,0,0,2,4225,Rented,15,0,0,0,226,33.0,,37,0,A,5,29,50100
WH_118035,EID_68035,Rural,Large,South,Zone 5,1,2,4,3614,Rented,53,0,0,1,252,35.0,,6,0,B,4,25,7078
WH_118086,EID_68086,Rural,Large,West,Zone 6,7,0,6,4136,Company Owned,42,1,0,0,189,58.0,2018.0,12,1,C,1,6,17147
WH_111036,EID_61036,Urban,Large,West,Zone 5,8,1,4,5356,Company Owned,37,0,0,0,85,,,19,0,A,5,14,24132
WH_111936,EID_61936,Rural,Mid,South,Zone 4,4,0,2,5480,Company Owned,28,1,1,1,138,,2016.0,5,1,B+,2,11,6095
WH_115561,EID_65561,Rural,Large,North,Zone 6,6,0,2,5688,Company Owned,64,0,0,1,198,33.0,1999.0,23,0,A,6,6,31139
WH_101446,EID_51446,Rural,Small,North,Zone 6,3,0,4,4500,Company Owned,23,0,0,1,86,30.0,2003.0,22,0,A,2,13,30099
WH_116631,EID_66631,Rural,Large,North,Zone 5,6,3,2,3960,Company Owned,22,0,0,0,186,19.0,,17,1,B+,3,17,20146
WH_116187,EID_66187,Rural,Small,North,Zone 6,2,0,3,5936,Company Owned,32,0,0,0,128,41.0,,6,0,C,2,13,8147
WH_118085,EID_68085,Rural,Large,North,Zone 5,4,3,3,5638,Company Owned,67,0,0,1,246,23.0,1999.0,25,0,C,2,24,31151
WH_109611,EID_59611,Rural,Large,South,Zone 5,2,0,2,4751,Rented,59,0,0,0,134,24.0,,11,0,A,5,25,16098
WH_120046,EID_70046,Rural,Mid,West,Zone 3,4,3,4,5569,Company Owned,57,0,1,1,236,42.0,,19,0,A,2,19,24119
WH_121961,EID_71961,Rural,Mid,North,Zone 4,4,0,3,4553,Company Owned,40,0,0,0,149,22.0,2008.0,19,0,B,2,26,22141
WH_112128,EID_62128,Rural,Mid,South,Zone 2,7,0,2,4611,Rented,23,0,0,1,59,27.0,2019.0,7,1,C,1,32,10078
WH_118870,EID_68870,Rural,Mid,West,Zone 4,4,0,2,5140,Company Owned,16,0,0,1,224,25.0,2003.0,22,0,B+,6,26,27088
WH_114379,EID_64379,Rural,Mid,South,Zone 4,1,1,2,5472,Rented,61,0,0,0,186,25.0,,16,0,B+,5,20,18109
WH_107309,EID_57309,Rural,Large,North,Zone 5,1,1,4,4893,Company Owned,36,0,0,1,157,64.0,,7,1,C,5,24,9120
WH_107034,EID_57034,Rural,Mid,East,Zone 4,0,0,6,4234,Company Owned,46,0,0,1,126,25.0,,27,0,B+,3,26,32074
WH_106000,EID_56000,Rural,Large,West,Zone 5,4,0,2,5701,Rented,16,0,0,1,92,31.0,2003.0,24,0,C,4,10,32070
WH_110573,EID_60573,Rural,Large,South,Zone 6,3,2,2,4653,Rented,21,0,0,1,173,42.0,,0,0,,0,29,3085
WH_102837,EID_52837,Rural,Large,North,Zone 5,8,0,4,5900,Company Owned,32,0,0,1,161,37.0,2014.0,9,1,A,5,5,12060
WH_117550,EID_67550,Rural,Large,West,Zone 6,2,0,4,3286,Company Owned,50,0,0,1,122,28.0,,8,0,C,2,23,10102
WH_103757,EID_53757,Rural,Mid,South,Zone 2,3,2,3,4999,Rented,20,0,0,1,194,32.0,,0,0,,0,32,3151
WH_103218,EID_53218,Rural,Mid,South,Zone 2,6,0,2,4588,Rented,43,0,0,1,218,23.0,2023.0,0,0,,0,1,12083
WH_111765,EID_61765,Rural,Small,West,Zone 6,0,0,5,5467,Rented,21,0,0,1,98,25.0,,7,0,C,2,9,9088
WH_111324,EID_61324,Rural,Mid,South,Zone 2,6,1,1,5646,Rented,60,0,0,1,107,37.0,2000.0,33,1,A+,5,32,43150
WH_109971,EID_59971,Rural,Small,North,Zone 1,8,0,4,4140,Rented,42,0,0,1,166,30.0,1999.0,25,0,C,4,30,33130
WH_103520,EID_53520,Rural,Mid,South,Zone 4,6,3,2,4556,Company Owned,57,0,0,1,106,27.0,,14,0,A,4,26,18085
WH_106594,EID_56594,Rural,Mid,South,Zone 2,4,0,2,4457,Company Owned,37,0,0,1,244,22.0,2020.0,5,1,B,3,1,5146
WH_105947,EID_55947,Rural,Large,West,Zone 5,5,0,5,3120,Rented,41,0,0,1,178,26.0,1998.0,29,1,A,5,14,38123
WH_117415,EID_67415,Rural,Small,West,Zone 6,3,0,3,5892,Company Owned,20,0,0,0,266,23.0,2021.0,0,0,,0,15,8105
WH_119112,EID_69112,Rural,Small,South,Zone 1,7,0,2,3878,Rented,31,0,0,1,257,43.0,2016.0,9,0,A,6,16,12141
WH_102588,EID_52588,Rural,Large,North,Zone 5,2,0,4,4998,Company Owned,31,0,1,1,75,29.0,,5,0,A,1,14,7091
WH_119304,EID_69304,Rural,Small,North,Zone 1,7,0,3,5322,Company Owned,69,1,0,1,120,30.0,2012.0,23,1,A+,2,21,30077
WH_122814,EID_72814,Rural,Large,North,Zone 6,6,0,4,3109,Company Owned,30,0,0,1,180,25.0,2021.0,4,1,B,1,28,5141
WH_104695,EID_54695,Rural,Large,North,Zone 6,4,1,3,5053,Rented,65,0,0,1,131,37.0,2015.0,8,1,B,4,29,10067
WH_106437,EID_56437,Rural,Mid,South,Zone 3,6,0,3,5758,Rented,28,0,0,0,90,19.0,2015.0,12,0,B,3,27,14056
WH_119372,EID_69372,Urban,Large,North,Zone 6,0,0,2,4886,Company Owned,33,0,0,1,208,45.0,,18,0,C,4,6,22097
WH_105241,EID_55241,Rural,Mid,West,Zone 3,1,5,5,3990,Company Owned,54,0,0,1,196,33.0,,20,0,B,6,19,23120
WH_124804,EID_74804,Rural,Mid,South,Zone 4,3,0,2,5600,Company Owned,65,0,1,1,92,36.0,1998.0,29,0,B+,5,26,37121
WH_111545,EID_61545,Rural,Small,North,Zone 1,0,1,2,4534,Rented,32,0,0,1,125,23.0,,12,0,C,2,3,16069
WH_122347,EID_72347,Rural,Mid,South,Zone 3,7,0,2,4926,Company Owned,50,1,0,1,187,40.0,2003.0,24,0,A,2,27,32096
WH_109950,EID_59950,Rural,Mid,West,Zone 2,4,0,5,3780,Company Owned,36,0,0,1,193,27.0,2014.0,16,1,A+,2,12,23063
WH_107338,EID_57338,Rural,Large,West,Zone 5,3,0,4,3648,Rented,56,0,0,1,210,28.0,2006.0,22,0,C,3,10,28143
WH_117571,EID_67571,Rural,Small,South,Zone 1,0,0,3,5726,Rented,53,0,0,1,87,27.0,,22,0,C,2,21,29144
WH_121661,EID_71661,Rural,Mid,South,Zone 3,0,0,3,5547,Company Owned,21,0,0,1,208,26.0,,29,0,B,4,19,36149
WH_108643,EID_58643,Rural,Mid,West,Zone 3,5,0,4,4133,Company Owned,69,0,0,0,192,31.0,2007.0,24,1,A+,3,19,34120
WH_106806,EID_56806,Rural,Large,North,Zone 5,5,0,4,4966,Rented,67,0,0,1,173,24.0,2020.0,4,1,C,3,17,5132
WH_124377,EID_74377,Rural,Mid,North,Zone 3,8,0,4,5082,Rented,19,0,0,1,65,26.0,2001.0,39,0,C,4,27,53067
WH_109044,EID_59044,Urban,Large,West,Zone 6,2,2,2,4610,Rented,70,0,0,1,205,30.0,,20,0,A,5,6,25145
WH_122651,EID_72651,Rural,Mid,North,Zone 3,1,0,4,4300,Company Owned,27,0,1,1,254,27.0,,19,0,A,6,27,26108
WH_104482,EID_54482,Rural,Mid,West,Zone 4,3,0,5,4982,Company Owned,20,0,0,0,167,33.0,1997.0,25,0,A,3,11,31133
WH_110415,EID_60415,Rural,Small,West,Zone 1,6,1,4,4783,Company Owned,58,0,1,1,151,27.0,,13,0,B,4,3,15062
WH_102464,EID_52464,Rural,Small,East,Zone 6,0,2,7,7377,Company Owned,69,0,0,1,197,,,26,0,C,6,15,34061
WH_115771,EID_65771,Rural,Large,North,Zone 6,0,0,3,4909,Company Owned,57,0,0,1,153,33.0,,25,0,A+,5,28,31066
WH_120042,EID_70042,Rural,Small,West,Zone 1,7,0,4,5377,Company Owned,42,0,0,1,228,28.0,2003.0,16,1,A+,3,30,21076
WH_122567,EID_72567,Urban,Large,West,Zone 5,0,3,4,4338,Rented,40,0,0,1,98,22.0,,19,0,C,2,14,24082
WH_114576,EID_64576,Rural,Small,South,Zone 6,1,0,3,5285,Rented,57,0,0,0,231,21.0,,12,0,C,2,15,16063
WH_104483,EID_54483,Rural,Mid,West,Zone 2,8,0,2,4846,Rented,47,0,0,0,136,20.0,2010.0,23,0,C,4,18,32076
WH_119219,EID_69219,Rural,Mid,North,Zone 4,0,1,4,5650,Company Owned,23,1,0,1,257,34.0,,20,0,B+,5,26,23118
WH_115225,EID_65225,Rural,Large,South,Zone 6,1,3,2,5910,Company Owned,28,0,0,1,230,28.0,,0,0,,0,29,3093
WH_109180,EID_59180,Rural,Large,North,Zone 6,5,0,2,4670,Company Owned,58,0,0,1,125,27.0,,22,0,B+,4,28,26141
WH_119188,EID_69188,Rural,Small,South,Zone 6,0,1,5,3721,Rented,26,0,0,1,181,30.0,,8,0,B,3,9,9061
WH_121278,EID_71278,Rural,Large,North,Zone 6,8,0,2,6640,Company Owned,64,0,0,1,159,28.0,2011.0,19,1,B,4,23,22111
WH_113728,EID_63728,Rural,Mid,West,Zone 4,8,0,3,5353,Company Owned,61,0,0,1,213,30.0,,10,0,B+,4,11,11108
WH_100600,EID_50600,Rural,Large,North,Zone 6,2,1,3,4517,Rented,59,0,0,1,177,,,18,0,B,2,29,20143
WH_110524,EID_60524,Rural,Small,North,Zone 1,7,1,2,4425,Company Owned,63,0,0,0,90,22.0,,16,1,B,6,21,19065
WH_122532,EID_72532,Rural,Large,South,Zone 5,3,0,4,5204,Company Owned,34,0,0,1,65,30.0,2016.0,8,1,A+,5,14,10077
WH_116486,EID_66486,Rural,Mid,South,Zone 3,6,0,2,4860,Company Owned,48,0,0,1,190,50.0,2008.0,18,1,A+,5,19,24149
WH_107234,EID_57234,Rural,Mid,North,Zone 2,3,0,3,4404,Rented,19,0,0,0,255,37.0,2002.0,18,1,A+,3,12,24106
WH_115537,EID_65537,Rural,Large,North,Zone 6,3,0,4,5580,Company Owned,30,0,0,1,148,29.0,,26,0,B,6,29,30106
WH_104608,EID_54608,Rural,Mid,North,Zone 2,1,0,2,4098,Rented,57,0,0,1,65,26.0,,18,0,A+,2,12,24078
WH_110731,EID_60731,Rural,Small,West,Zone 1,7,0,4,8927,Rented,27,0,0,0,263,23.0,2022.0,0,0,,0,21,8117
WH_113882,EID_63882,Rural,Small,South,Zone 1,3,0,2,5461,Rented,37,0,0,1,80,34.0,2009.0,24,0,C,5,21,32076
WH_112766,EID_62766,Rural,Large,West,Zone 6,1,0,4,3463,Company Owned,59,0,0,0,221,39.0,,18,1,B,4,23,21130
WH_119351,EID_69351,Rural,Mid,West,Zone 4,2,0,3,4125,Rented,28,0,0,1,89,28.0,,22,0,B,6,26,25102
WH_100500,EID_50500,Rural,Mid,South,Zone 2,4,0,2,3708,Company Owned,32,1,0,1,92,24.0,2022.0,4,1,C,1,32,6093
WH_122319,EID_72319,Rural,Mid,South,Zone 2,5,0,3,4848,Company Owned,43,0,0,1,198,25.0,2007.0,22,0,C,5,32,30084
WH_124431,EID_74431,Rural,Mid,North,Zone 2,6,0,4,5305,Rented,35,0,0,1,120,31.0,2010.0,14,0,B,6,12,17130
WH_119538,EID_69538,Rural,Large,South,Zone 6,0,1,2,3728,Company Owned,64,0,0,0,231,37.0,,24,0,A+,6,29,30098
WH_101046,EID_51046,Rural,Mid,South,Zone 2,7,0,3,4557,Company Owned,41,0,0,1,134,30.0,2023.0,0,0,,0,32,5100
WH_106327,EID_56327,Rural,Large,West,Zone 5,3,0,7,5466,Rented,22,0,0,0,116,33.0,2017.0,13,0,B,4,25,16119
WH_109193,EID_59193,Rural,Small,West,Zone 6,4,0,4,5434,Company Owned,39,0,0,1,153,30.0,2007.0,24,0,C,3,15,30105
WH_120775,EID_70775,Urban,Large,West,Zone 6,4,2,3,8005,Company Owned,66,0,0,1,163,23.0,2011.0,19,1,C,5,23,24130
WH_117760,EID_67760,Rural,Large,North,Zone 6,7,0,2,5901,Company Owned,19,1,0,1,105,57.0,2012.0,21,1,A+,1,29,30131
WH_119723,EID_69723,Rural,Small,West,Zone 6,0,1,3,4899,Company Owned,36,0,0,1,183,37.0,,25,0,C,5,15,32077
WH_115120,EID_65120,Rural,Small,North,Zone 6,7,1,3,4220,Rented,35,0,0,0,208,18.0,2004.0,31,1,A,2,9,41071
WH_112878,EID_62878,Rural,Mid,West,Zone 4,8,1,2,5629,Rented,65,0,0,1,75,35.0,2002.0,26,1,C,3,11,34114
WH_117117,EID_67117,Rural,Small,North,Zone 6,3,1,3,5351,Rented,49,0,0,1,145,25.0,2015.0,10,1,A+,3,13,14116
WH_122390,EID_72390,Rural,Mid,East,Zone 3,3,0,8,8571,Rented,36,0,0,1,64,38.0,2002.0,28,0,B,6,27,35089
WH_101074,EID_51074,Rural,Mid,West,Zone 4,7,0,4,4797,Company Owned,37,0,0,1,158,30.0,2013.0,20,0,B+,3,11,23119
WH_118625,EID_68625,Rural,Large,West,Zone 6,2,0,4,4808,Company Owned,67,0,0,1,55,37.0,,6,0,B+,2,6,7127
WH_114363,EID_64363,Urban,Small,West,Zone 6,1,0,4,4469,Company Owned,39,1,0,1,94,43.0,,13,0,C,5,9,16082
WH_113817,EID_63817,Rural,Small,West,Zone 6,2,1,2,4398,Rented,50,0,0,0,259,20.0,,35,1,A+,3,9,47080
WH_103139,EID_53139,Urban,Large,West,Zone 6,6,3,3,4602,Rented,48,0,0,0,191,25.0,,24,0,B+,4,6,27088
WH_101860,EID_51860,Urban,Small,North,Zone 6,6,0,1,4349,Rented,39,0,0,0,67,16.0,1996.0,24,1,A+,4,15,31121
WH_117440,EID_67440,Rural,Mid,North,Zone 3,3,0,3,4730,Rented,32,0,0,1,72,23.0,2006.0,22,0,B,4,19,25126
WH_116919,EID_66919,Rural,Large,North,Zone 6,6,1,3,5253,Company Owned,29,0,0,1,103,24.0,2020.0,6,0,B,1,23,8064
WH_120531,EID_70531,Rural,Large,West,Zone 5,4,2,2,4703,Company Owned,37,0,0,1,271,39.0,,19,1,A,5,10,24142
WH_100777,EID_50777,Rural,Large,West,Zone 6,6,0,2,4134,Rented,67,0,0,0,104,19.0,1997.0,29,0,B,3,23,36147
WH_116869,EID_66869,Rural,Large,West,Zone 6,5,0,4,5482,Company Owned,48,0,0,1,240,19.0,2009.0,23,1,B,3,29,29122
WH_118205,EID_68205,Rural,Small,West,Zone 6,6,1,4,5026,Rented,21,0,0,1,251,56.0,2000.0,36,1,A+,6,15,47107
WH_115435,EID_65435,Rural,Large,North,Zone 5,6,4,3,3995,Company Owned,15,0,0,1,209,24.0,,14,1,A+,6,5,19109
WH_103138,EID_53138,Rural,Mid,West,Zone 4,5,3,7,4631,Rented,45,0,0,0,253,20.0,,21,0,B+,2,11,24107
WH_104019,EID_54019,Rural,Small,North,Zone 6,2,0,2,5535,Company Owned,70,0,1,1,187,27.0,,8,0,B+,4,9,9111
WH_109386,EID_59386,Rural,Large,North,Zone 6,0,1,2,5123,Company Owned,19,0,0,1,259,39.0,,5,0,A,1,28,6140
WH_109553,EID_59553,Rural,Mid,North,Zone 2,7,0,4,4264,Rented,16,0,0,0,243,24.0,2011.0,17,0,B+,1,12,21056
WH_118671,EID_68671,Urban,Large,North,Zone 6,1,0,4,4396,Company Owned,26,0,0,1,174,28.0,,18,0,C,5,28,22108
WH_120903,EID_70903,Rural,Large,North,Zone 6,3,3,2,6522,Company Owned,53,0,0,1,57,28.0,1998.0,26,0,A,4,4,32070
WH_108146,EID_58146,Rural,Large,North,Zone 6,3,5,2,6482,Rented,68,0,0,0,220,24.0,,9,0,B,6,28,10062
WH_115606,EID_65606,Rural,Mid,South,Zone 2,1,3,4,5143,Company Owned,68,0,0,1,104,32.0,,24,0,A,6,32,31090
WH_110496,EID_60496,Rural,Mid,North,Zone 3,0,0,3,5714,Rented,31,0,0,0,152,27.0,,26,0,A,6,27,32110
WH_103019,EID_53019,Rural,Large,North,Zone 6,4,0,2,4189,Rented,40,0,0,0,241,16.0,2016.0,11,1,B+,2,28,14084
WH_118496,EID_68496,Rural,Large,North,Zone 6,3,0,3,7451,Rented,27,0,0,1,130,32.0,2012.0,13,1,C,4,23,16063
WH_112598,EID_62598,Rural,Large,North,Zone 5,3,0,3,5121,Company Owned,25,1,0,1,110,43.0,2016.0,20,0,A,1,24,28120
WH_106083,EID_56083,Rural,Mid,South,Zone 4,2,1,2,7635,Rented,21,0,0,0,193,17.0,,8,0,B+,1,26,10149
WH_109305,EID_59305,Urban,Mid,West,Zone 3,8,1,6,6258,Company Owned,18,1,0,1,102,33.0,2016.0,7,1,C,4,19,10061
WH_102982,EID_52982,Rural,Large,North,Zone 6,4,3,5,1905,Rented,51,0,0,0,219,19.0,2017.0,5,1,B,2,28,6106
WH_119818,EID_69818,Rural,Large,West,Zone 6,1,1,4,3468,Company Owned,33,0,0,1,174,20.0,,0,0,,0,23,3057
WH_122176,EID_72176,Rural,Large,North,Zone 6,8,0,4,3242,Rented,53,0,0,1,192,22.0,2018.0,5,0,B,2,6,6147
WH_111446,EID_61446,Urban,Mid,West,Zone 4,8,2,4,5378,Rented,27,1,0,1,226,27.0,2004.0,17,1,B,6,11,21087
WH_124718,EID_74718,Rural,Mid,South,Zone 4,1,1,2,3782,Company Owned,61,1,0,1,189,28.0,,24,0,B+,3,26,27105
WH_113113,EID_63113,Rural,Mid,South,Zone 2,7,3,3,4715,Company Owned,68,0,0,1,141,33.0,,5,0,B,4,32,6077
WH_105890,EID_55890,Rural,Small,West,Zone 1,5,0,4,4811,Company Owned,15,0,0,1,139,29.0,2008.0,19,0,B,4,21,22131
WH_109379,EID_59379,Urban,Mid,North,Zone 4,1,0,2,5277,Rented,66,0,0,1,184,30.0,,20,0,A,3,26,28139
WH_124439,EID_74439,Rural,Large,North,Zone 6,3,2,2,9629,Company Owned,25,0,0,1,227,23.0,,23,1,A+,4,28,30136
WH_109187,EID_59187,Rural,Mid,North,Zone 2,0,0,3,6830,Rented,53,0,0,1,100,26.0,,5,0,C,3,12,6093
WH_110474,EID_60474,Rural,Mid,West,Zone 4,5,0,6,5882,Company Owned,64,0,0,1,130,32.0,1996.0,23,1,C,3,26,33098
WH_109156,EID_59156,Rural,Large,North,Zone 6,6,1,6,4824,Company Owned,31,0,0,1,74,35.0,2002.0,22,1,B,4,28,27116
WH_115101,EID_65101,Rural,Small,East,Zone 1,6,0,3,5182,Company Owned,50,0,0,0,59,22.0,,4,1,C,3,31,5060
WH_106005,EID_56005,Rural,Large,West,Zone 5,6,0,3,4503,Company Owned,61,0,0,1,72,24.0,2010.0,20,0,A,2,14,25081
WH_100565,EID_50565,Rural,Large,North,Zone 5,2,0,2,4511,Rented,35,0,0,1,226,29.0,,9,0,A,1,14,12115
WH_104118,EID_54118,Rural,Large,West,Zone 6,8,0,4,4595,Rented,50,0,0,0,214,18.0,2004.0,23,0,C,3,6,31086
WH_105899,EID_55899,Rural,Large,North,Zone 6,6,1,4,4512,Rented,48,0,0,0,96,14.0,,27,0,C,2,6,34100
WH_119209,EID_69209,Rural,Large,South,Zone 5,8,2,3,4610,Company Owned,17,1,0,1,108,24.0,,6,1,A+,2,10,9103
WH_115573,EID_65573,Rural,Mid,North,Zone 2,8,1,4,5724,Company Owned,17,0,0,1,167,26.0,,4,0,B+,5,12,5135
WH_113873,EID_63873,Rural,Mid,West,Zone 4,7,0,4,4672,Rented,69,0,0,1,227,24.0,2019.0,5,0,C,3,26,7107
WH_100840,EID_50840,Rural,Large,West,Zone 5,0,1,3,4869,Company Owned,54,1,0,1,177,29.0,,15,0,B+,4,14,18066
WH_103888,EID_53888,Rural,Mid,West,Zone 3,8,2,4,5452,Company Owned,55,0,0,1,172,21.0,2017.0,13,1,A+,6,19,17143
WH_109834,EID_59834,Rural,Large,North,Zone 5,3,0,3,3928,Company Owned,44,0,0,0,146,25.0,2004.0,18,0,B+,6,25,20081
WH_120484,EID_70484,Rural,Large,South,Zone 6,8,3,2,4932,Rented,21,0,0,1,72,31.0,2014.0,11,1,A+,3,29,15129
WH_107641,EID_57641,Rural,Large,North,Zone 6,3,0,4,6416,Company Owned,43,0,1,1,168,28.0,2023.0,0,0,,0,7,6073
