Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_124678,EID_74678,Rural,Small,West,Zone 6,1,0,3,4848,Rented,59,0,0,1,84,40.0,,26,1,A+,4,15,36143
WH_111079,EID_61079,Rural,Large,North,Zone 6,1,1,4,5149,Rented,45,0,0,0,160,23.0,,23,0,B+,2,29,27086
WH_102129,EID_52129,Rural,Large,North,Zone 6,4,2,6,6140,Company Owned,27,0,0,1,205,33.0,2014.0,13,0,B,2,23,16127
WH_102414,EID_52414,Rural,Large,West,Zone 6,0,0,5,6693,Rented,36,0,0,1,105,28.0,,6,0,B,1,29,7096
WH_102794,EID_52794,Rural,Large,West,Zone 5,7,0,6,4888,Company Owned,26,0,1,1,104,27.0,2002.0,24,1,C,3,24,31066
WH_119545,EID_69545,Urban,Small,South,Zone 6,3,0,3,3110,Rented,21,0,0,0,164,20.0,2001.0,30,0,A,3,2,41114
WH_114703,EID_64703,Rural,Large,West,Zone 5,2,0,4,6681,Rented,54,0,0,1,81,43.0,,24,0,B+,3,10,27118
WH_111070,EID_61070,Rural,Small,South,Zone 1,6,0,2,8889,Company Owned,27,0,0,1,236,24.0,2018.0,8,0,B+,4,30,10093
WH_107739,EID_57739,Rural,Mid,West,Zone 4,6,0,7,5710,Company Owned,56,1,0,1,190,37.0,2020.0,4,0,C,3,26,6069
WH_106534,EID_56534,Rural,Large,North,Zone 6,8,0,4,4660,Rented,28,0,0,0,188,38.0,2004.0,22,0,B+,5,29,27078
WH_100592,EID_50592,Rural,Mid,South,Zone 3,6,0,3,7884,Rented,56,0,0,0,215,18.0,2003.0,29,1,B,6,27,38069
WH_109202,EID_59202,Rural,Small,South,Zone 6,2,0,2,5052,Company Owned,21,1,1,1,171,,,21,0,B+,6,2,27138
WH_102684,EID_52684,Rural,Mid,North,Zone 3,4,0,2,5464,Rented,39,0,0,1,270,28.0,,12,0,B+,6,27,14103
WH_109112,EID_59112,Urban,Mid,West,Zone 2,2,0,2,5176,Company Owned,48,0,0,0,204,45.0,,30,0,A,4,1,40102
WH_116906,EID_66906,Rural,Small,West,Zone 6,5,0,3,6154,Company Owned,67,0,0,1,260,39.0,2004.0,29,1,A+,5,15,39145
WH_120332,EID_70332,Rural,Mid,North,Zone 4,3,0,4,5634,Rented,38,0,0,0,245,17.0,2022.0,0,0,,0,26,11142
WH_112409,EID_62409,Rural,Mid,South,Zone 2,0,2,2,5770,Rented,41,0,0,0,152,21.0,,22,0,B,6,32,25086
WH_101601,EID_51601,Rural,Mid,North,Zone 3,7,1,4,5147,Company Owned,69,0,0,1,108,27.0,2003.0,27,0,B,6,27,32118
WH_103965,EID_53965,Rural,Small,North,Zone 6,2,0,4,4192,Company Owned,53,0,0,1,168,36.0,,0,0,,0,13,4140
WH_108826,EID_58826,Rural,Small,North,Zone 6,8,0,3,4600,Rented,47,0,0,0,73,26.0,2017.0,12,1,A+,6,9,18071
WH_105421,EID_55421,Rural,Large,North,Zone 6,1,0,2,6001,Company Owned,29,0,0,1,231,49.0,,4,0,B+,1,23,5071
WH_122269,EID_72269,Urban,Large,West,Zone 5,4,0,6,4009,Company Owned,32,0,0,1,188,20.0,1999.0,35,0,B+,3,25,43077
WH_124652,EID_74652,Rural,Mid,South,Zone 2,7,0,2,4917,Rented,52,0,0,1,62,37.0,2009.0,21,1,A+,5,32,29110
WH_121719,EID_71719,Rural,Large,South,Zone 6,4,0,4,4929,Company Owned,66,0,0,0,59,36.0,,21,0,A,6,23,26109
WH_121527,EID_71527,Rural,Small,North,Zone 1,1,0,2,3760,Company Owned,54,0,0,1,171,29.0,,19,0,A+,5,31,25085
WH_107794,EID_57794,Rural,Small,West,Zone 6,7,0,3,7109,Company Owned,68,1,0,1,90,30.0,2000.0,25,0,B+,2,15,30069
WH_111541,EID_61541,Rural,Mid,East,Zone 3,8,0,5,5558,Company Owned,68,0,0,1,159,26.0,2006.0,24,0,B+,6,27,30067
WH_123671,EID_73671,Rural,Mid,West,Zone 4,5,0,4,3555,Company Owned,46,0,0,1,169,20.0,2013.0,21,0,B,6,11,26145
WH_114251,EID_64251,Rural,Small,North,Zone 6,3,0,3,4090,Company Owned,67,0,0,1,180,27.0,2016.0,17,0,B,5,15,21131
WH_103415,EID_53415,Rural,Mid,West,Zone 3,8,2,2,5360,Rented,17,0,0,1,178,36.0,2012.0,25,1,A+,6,27,34131
WH_122457,EID_72457,Rural,Large,North,Zone 6,3,0,3,4739,Rented,24,0,0,1,211,30.0,2014.0,21,1,A+,3,29,29135
WH_114255,EID_64255,Rural,Small,North,Zone 6,4,0,4,4880,Company Owned,18,1,0,1,116,28.0,2011.0,22,1,B,3,13,27082
WH_100169,EID_50169,Rural,Mid,North,Zone 4,3,0,2,3521,Rented,65,0,0,0,81,25.0,2006.0,33,0,C,2,26,43066
WH_118424,EID_68424,Rural,Mid,West,Zone 4,4,1,3,5028,Rented,38,0,0,1,79,33.0,2020.0,5,0,B+,2,11,6098
WH_119938,EID_69938,Rural,Large,West,Zone 6,0,0,4,4338,Company Owned,58,0,0,0,229,25.0,,27,0,A,5,23,35102
WH_112148,EID_62148,Rural,Large,West,Zone 6,3,0,4,2930,Company Owned,57,0,0,1,128,27.0,2004.0,25,1,B,4,23,30121
WH_120378,EID_70378,Rural,Large,North,Zone 6,5,0,5,2793,Rented,27,0,0,1,237,35.0,2017.0,10,0,B+,3,28,12146
WH_119075,EID_69075,Rural,Mid,North,Zone 4,6,3,3,7168,Company Owned,51,0,0,1,175,38.0,,27,1,B+,5,26,32145
WH_105253,EID_55253,Rural,Large,North,Zone 6,1,0,2,4394,Rented,40,0,0,0,137,24.0,,35,0,A+,3,28,46136
WH_113088,EID_63088,Rural,Small,North,Zone 1,4,3,3,5858,Rented,52,0,0,1,113,27.0,,18,0,B+,5,21,21100
WH_114632,EID_64632,Rural,Mid,South,Zone 2,0,3,3,4384,Rented,70,0,0,0,152,,,4,0,B,1,32,4099
WH_114989,EID_64989,Rural,Large,North,Zone 6,2,0,2,5106,Rented,42,0,0,1,231,31.0,,13,1,A,6,6,17151
WH_121191,EID_71191,Rural,Large,North,Zone 6,4,0,4,4025,Company Owned,23,0,0,1,197,38.0,,4,0,A,1,23,5115
WH_119434,EID_69434,Rural,Mid,North,Zone 3,4,0,3,4867,Rented,47,0,0,1,113,37.0,,25,1,A+,6,19,33074
WH_109378,EID_59378,Rural,Small,South,Zone 1,7,1,2,6828,Company Owned,22,0,0,1,256,,1997.0,14,0,A,5,3,19064
WH_123953,EID_73953,Rural,Mid,South,Zone 3,7,1,3,5305,Company Owned,25,0,0,0,92,38.0,2008.0,17,1,A+,6,19,22143
WH_100579,EID_50579,Rural,Mid,North,Zone 4,5,0,4,3946,Company Owned,21,0,0,1,69,39.0,2018.0,10,0,B+,2,26,13057
WH_107667,EID_57667,Rural,Large,South,Zone 6,3,0,2,8893,Company Owned,67,0,0,1,149,30.0,2000.0,24,0,C,6,23,30069
WH_102455,EID_52455,Rural,Mid,West,Zone 2,8,2,4,4996,Rented,18,0,0,0,182,16.0,,19,0,A,6,18,23148
WH_112264,EID_62264,Rural,Large,North,Zone 6,6,0,4,6079,Rented,37,0,0,1,176,35.0,2002.0,27,0,A,3,23,36111
WH_104808,EID_54808,Rural,Small,South,Zone 6,1,0,3,4906,Rented,62,0,0,1,189,39.0,,23,0,A,6,15,31137
WH_121697,EID_71697,Rural,Large,North,Zone 5,5,1,4,4156,Rented,15,0,0,1,71,43.0,2010.0,19,0,A,4,24,25125
WH_111096,EID_61096,Rural,Mid,West,Zone 4,5,0,3,6557,Company Owned,43,0,0,1,235,38.0,2009.0,24,0,B,5,11,30107
WH_100137,EID_50137,Rural,Large,West,Zone 6,7,0,4,4393,Company Owned,59,1,0,1,145,32.0,2014.0,9,0,A,4,23,12055
WH_105129,EID_55129,Rural,Large,South,Zone 6,8,3,4,4210,Company Owned,49,0,0,0,120,23.0,,6,1,C,4,29,8118
WH_119121,EID_69121,Rural,Mid,North,Zone 4,8,0,3,4096,Company Owned,34,0,0,1,96,32.0,2023.0,0,0,,0,26,8072
WH_123911,EID_73911,Rural,Large,West,Zone 6,8,0,3,4224,Company Owned,49,1,0,1,57,49.0,2004.0,26,0,C,2,6,32064
WH_107417,EID_57417,Rural,Mid,North,Zone 2,8,1,4,4262,Company Owned,29,0,0,1,159,22.0,2001.0,36,1,A+,5,12,47134
WH_123933,EID_73933,Rural,Large,North,Zone 5,8,0,4,5031,Rented,37,0,0,1,232,,2023.0,0,0,,0,14,6056
WH_111985,EID_61985,Rural,Mid,West,Zone 4,7,3,4,6147,Rented,59,0,0,0,155,15.0,1996.0,25,0,C,4,11,32111
WH_115932,EID_65932,Rural,Large,North,Zone 5,4,0,3,4792,Rented,37,1,0,1,258,30.0,2020.0,7,1,C,3,17,10081
WH_100517,EID_50517,Rural,Large,South,Zone 6,1,2,3,5098,Rented,48,0,0,0,124,19.0,,21,0,A,4,29,28065
WH_119048,EID_69048,Rural,Large,North,Zone 5,7,0,3,4936,Rented,33,0,0,1,147,23.0,2001.0,25,1,A,6,24,32102
WH_116780,EID_66780,Rural,Large,West,Zone 5,3,0,2,5727,Rented,68,0,0,0,104,17.0,2017.0,10,1,C,5,14,15086
WH_114281,EID_64281,Rural,Mid,North,Zone 3,4,0,3,4460,Company Owned,17,0,0,1,207,25.0,1998.0,24,0,C,6,27,30144
WH_104337,EID_54337,Rural,Small,North,Zone 6,4,0,2,5218,Rented,34,0,0,0,265,52.0,2015.0,12,0,C,6,9,15102
WH_101029,EID_51029,Rural,Mid,South,Zone 3,0,0,3,4035,Company Owned,40,0,0,1,182,30.0,,7,0,C,3,27,9105
WH_122916,EID_72916,Urban,Large,North,Zone 6,8,5,4,5348,Company Owned,17,0,0,1,86,44.0,,11,1,A,4,6,14090
WH_112505,EID_62505,Rural,Mid,North,Zone 3,1,0,3,5172,Company Owned,31,0,0,1,106,31.0,,16,0,B+,4,27,21105
WH_114857,EID_64857,Urban,Mid,West,Zone 3,4,4,4,4013,Company Owned,20,0,0,0,237,26.0,,20,1,A+,3,19,26142
WH_101112,EID_51112,Rural,Large,West,Zone 6,8,0,3,4943,Company Owned,24,0,0,1,80,28.0,1999.0,28,1,A,2,23,39135
WH_114920,EID_64920,Rural,Mid,South,Zone 4,1,3,3,4206,Rented,52,0,0,1,64,27.0,,12,0,B,5,20,14084
WH_106745,EID_56745,Rural,Large,South,Zone 6,0,0,4,4543,Company Owned,63,0,0,1,97,36.0,,23,0,B,3,29,29144
WH_105459,EID_55459,Rural,Large,West,Zone 5,8,1,4,4067,Rented,18,0,0,1,103,26.0,2007.0,22,0,B,4,24,27080
WH_103852,EID_53852,Rural,Mid,North,Zone 3,1,3,4,8989,Rented,49,0,0,1,111,20.0,,21,0,C,6,27,26120
WH_109975,EID_59975,Rural,Large,North,Zone 6,5,0,4,7413,Rented,61,0,0,0,136,21.0,2002.0,17,0,B+,5,28,20142
WH_112627,EID_62627,Rural,Mid,North,Zone 3,4,0,4,5042,Rented,68,0,0,0,74,20.0,1998.0,31,0,A,4,27,41089
WH_122110,EID_72110,Rural,Mid,South,Zone 2,0,0,3,4727,Company Owned,42,0,0,1,72,51.0,,15,0,B+,2,12,17133
WH_101397,EID_51397,Rural,Large,North,Zone 6,6,0,2,5170,Company Owned,46,0,0,1,110,28.0,2009.0,20,1,A+,6,23,26135
WH_110901,EID_60901,Rural,Mid,North,Zone 3,7,0,3,4928,Company Owned,25,0,0,1,229,34.0,2006.0,24,0,A,4,27,30096
WH_102918,EID_52918,Rural,Mid,North,Zone 3,1,0,3,6836,Rented,49,1,0,1,179,45.0,,19,1,A+,1,27,27065
WH_105337,EID_55337,Rural,Large,North,Zone 5,3,2,3,4749,Rented,61,0,0,1,130,23.0,,18,0,A,3,17,23073
WH_103910,EID_53910,Rural,Large,South,Zone 5,4,0,3,3870,Company Owned,40,0,0,1,108,26.0,2019.0,13,0,A,1,10,17090
WH_111573,EID_61573,Rural,Large,West,Zone 6,7,0,6,7295,Company Owned,55,0,0,1,266,31.0,2021.0,0,0,,0,29,6126
WH_106309,EID_56309,Rural,Large,North,Zone 6,5,0,3,4706,Company Owned,25,0,0,0,114,33.0,2003.0,25,1,A,2,28,35062
WH_116104,EID_66104,Rural,Mid,South,Zone 2,2,0,2,5968,Company Owned,42,0,0,1,180,30.0,,21,1,C,1,32,30091
WH_109119,EID_59119,Rural,Small,North,Zone 1,7,4,4,5263,Company Owned,17,0,0,1,195,38.0,2017.0,6,0,A,4,21,8086
WH_118130,EID_68130,Rural,Mid,North,Zone 3,5,0,3,4293,Company Owned,64,0,0,1,94,26.0,2017.0,6,0,B,2,27,7103
WH_110814,EID_60814,Rural,Mid,South,Zone 3,5,0,2,4832,Company Owned,64,0,0,0,186,27.0,2000.0,25,0,B+,3,27,29091
WH_115118,EID_65118,Rural,Large,North,Zone 5,8,0,2,6949,Rented,67,0,0,0,127,,2018.0,5,0,B+,2,14,6085
WH_109737,EID_59737,Rural,Mid,North,Zone 2,0,0,3,5924,Rented,35,0,0,0,198,19.0,,18,0,A,5,12,22122
WH_111416,EID_61416,Rural,Mid,North,Zone 2,1,0,2,4955,Rented,26,0,0,1,58,,,8,0,C,1,12,10150
WH_122978,EID_72978,Rural,Small,North,Zone 1,3,4,2,5266,Company Owned,31,0,0,1,158,27.0,,15,1,A+,4,31,19078
WH_124961,EID_74961,Rural,Mid,West,Zone 4,7,0,3,5680,Company Owned,29,0,0,0,161,37.0,2022.0,0,0,,0,26,5144
WH_124908,EID_74908,Rural,Large,North,Zone 6,0,1,5,3048,Company Owned,27,0,0,0,243,25.0,,4,0,A,1,28,5079
WH_116675,EID_66675,Rural,Large,North,Zone 6,3,0,3,4596,Company Owned,55,1,0,1,69,35.0,2016.0,10,0,B,5,29,13141
WH_110835,EID_60835,Rural,Mid,West,Zone 4,4,0,3,4024,Rented,39,0,0,0,59,38.0,2017.0,6,1,A+,1,26,8064
WH_120202,EID_70202,Rural,Mid,South,Zone 3,2,0,3,4263,Company Owned,30,0,0,1,106,30.0,,18,0,A,6,27,22101
WH_102495,EID_52495,Rural,Large,North,Zone 6,4,1,4,4230,Company Owned,46,1,0,1,155,32.0,2003.0,26,1,A,4,28,35118
WH_120988,EID_70988,Rural,Mid,North,Zone 2,7,0,3,3964,Company Owned,35,1,0,0,145,,2019.0,13,0,B+,3,22,16123
WH_100746,EID_50746,Rural,Large,North,Zone 6,1,0,2,4505,Company Owned,60,0,0,1,80,28.0,,22,0,A,2,28,28081
WH_123340,EID_73340,Rural,Large,North,Zone 6,4,2,4,4222,Rented,19,0,0,0,90,,2013.0,11,0,A,2,23,14067
WH_113961,EID_63961,Rural,Mid,North,Zone 3,1,3,2,5740,Rented,55,0,0,1,241,33.0,,6,1,A+,1,27,8139
WH_102701,EID_52701,Urban,Large,West,Zone 6,1,1,4,4234,Company Owned,37,0,0,1,66,28.0,,15,0,C,3,23,19067
WH_106181,EID_56181,Rural,Mid,West,Zone 4,5,0,5,5384,Company Owned,57,0,0,0,127,40.0,2014.0,12,1,A+,2,26,17061
WH_101794,EID_51794,Rural,Large,South,Zone 5,1,1,2,4684,Rented,45,0,0,1,231,56.0,,19,0,B+,2,25,23144
WH_120604,EID_70604,Rural,Large,North,Zone 5,6,0,4,7474,Rented,48,0,0,1,150,34.0,2011.0,24,1,B+,2,17,31102
WH_103669,EID_53669,Rural,Mid,North,Zone 2,4,0,4,5402,Rented,55,0,0,0,178,19.0,2007.0,22,0,B,2,12,27146
WH_121965,EID_71965,Rural,Small,South,Zone 6,4,0,2,5070,Rented,36,0,1,1,145,23.0,1997.0,34,0,B+,4,9,42063
WH_114990,EID_64990,Rural,Large,West,Zone 5,1,0,3,4306,Rented,46,0,0,0,243,12.0,,9,0,C,3,25,12132
WH_106660,EID_56660,Rural,Mid,West,Zone 4,4,0,3,7581,Company Owned,53,0,0,1,59,37.0,2005.0,25,0,A,3,26,32076
WH_115413,EID_65413,Rural,Mid,North,Zone 2,5,0,3,5762,Company Owned,54,0,0,0,136,19.0,2008.0,18,1,A+,2,12,25125
WH_112368,EID_62368,Rural,Large,West,Zone 6,6,3,6,4093,Company Owned,55,0,0,1,109,46.0,,15,1,A+,3,23,20134
WH_114047,EID_64047,Rural,Small,North,Zone 1,7,0,2,7298,Company Owned,17,0,0,1,251,32.0,2008.0,19,0,B+,6,30,24066
WH_104629,EID_54629,Rural,Mid,North,Zone 4,5,3,2,7595,Company Owned,35,1,0,1,76,36.0,,0,0,,0,26,3057
WH_117928,EID_67928,Rural,Small,West,Zone 6,2,1,2,5569,Rented,18,0,0,1,174,28.0,,19,0,C,2,15,24089
WH_112308,EID_62308,Rural,Mid,South,Zone 4,6,1,2,4392,Rented,27,0,1,1,238,39.0,2015.0,9,0,A,5,20,12082
WH_113957,EID_63957,Rural,Mid,South,Zone 3,0,0,2,5647,Company Owned,39,0,0,1,113,,,5,0,B,3,19,6090
WH_113252,EID_63252,Rural,Mid,West,Zone 2,0,0,3,5245,Company Owned,43,0,0,1,173,43.0,,12,0,B,3,18,14108
WH_114782,EID_64782,Rural,Mid,North,Zone 3,4,3,3,5024,Company Owned,63,0,0,0,88,21.0,,5,0,B,6,19,6067
WH_123708,EID_73708,Rural,Mid,South,Zone 4,6,0,2,6082,Company Owned,33,0,0,1,197,45.0,1996.0,24,0,C,6,11,31113
WH_107095,EID_57095,Rural,Mid,West,Zone 3,6,0,4,3519,Rented,44,0,0,1,151,23.0,2014.0,21,0,B+,6,19,27118
WH_105282,EID_55282,Urban,Large,North,Zone 6,0,0,2,6350,Company Owned,34,0,1,1,250,,,24,0,A+,5,6,30077
WH_116362,EID_66362,Rural,Mid,South,Zone 4,8,0,2,4673,Rented,54,0,0,0,222,19.0,2000.0,32,0,C,5,26,42066
WH_110620,EID_60620,Rural,Mid,North,Zone 2,7,0,3,4716,Rented,51,0,0,0,166,18.0,2012.0,19,1,B,3,1,25101
WH_100381,EID_50381,Rural,Small,North,Zone 6,8,0,3,5639,Rented,52,1,0,1,221,32.0,2010.0,20,0,B+,3,13,23102
WH_114578,EID_64578,Rural,Large,North,Zone 5,4,0,3,4682,Company Owned,57,0,0,1,110,27.0,2017.0,6,1,A+,4,24,8118
WH_113048,EID_63048,Rural,Mid,South,Zone 4,7,1,2,6469,Rented,30,0,0,1,237,33.0,2000.0,30,0,C,3,20,39056
WH_115497,EID_65497,Rural,Small,North,Zone 6,0,0,4,4031,Rented,25,0,0,1,181,26.0,,19,0,B+,6,13,22129
WH_101676,EID_51676,Rural,Small,North,Zone 1,1,3,2,4618,Company Owned,66,0,0,0,244,28.0,,7,0,C,2,30,9151
WH_100714,EID_50714,Rural,Large,North,Zone 6,4,2,2,5329,Company Owned,17,0,0,0,130,26.0,,5,0,A,3,28,6088
WH_102678,EID_52678,Rural,Large,North,Zone 6,6,0,3,2413,Company Owned,59,0,0,0,152,23.0,2011.0,19,0,B+,4,28,22071
WH_119285,EID_69285,Rural,Small,South,Zone 6,5,0,3,4935,Company Owned,65,0,0,1,98,31.0,2008.0,18,0,B,4,2,22078
WH_119030,EID_69030,Rural,Mid,North,Zone 3,7,0,3,5818,Company Owned,17,0,0,0,137,15.0,2008.0,20,0,B+,4,27,24104
WH_117861,EID_67861,Rural,Large,West,Zone 6,7,3,4,3942,Company Owned,69,0,0,1,234,31.0,2011.0,20,1,B+,4,6,24113
WH_118997,EID_68997,Rural,Large,North,Zone 5,5,0,5,6545,Rented,17,0,0,0,237,16.0,2014.0,12,1,A+,4,17,16064
WH_121716,EID_71716,Rural,Small,South,Zone 1,0,1,3,8486,Rented,67,0,0,1,184,33.0,,10,0,A+,4,16,13145
WH_116640,EID_66640,Rural,Mid,South,Zone 3,6,0,3,4092,Rented,38,0,0,0,119,41.0,2004.0,24,1,A+,2,27,31076
WH_103438,EID_53438,Rural,Small,South,Zone 6,4,3,2,3968,Company Owned,51,0,0,0,86,26.0,1999.0,24,0,A,5,9,30130
WH_114476,EID_64476,Rural,Small,North,Zone 1,7,0,4,3493,Rented,44,0,0,0,148,16.0,2001.0,30,1,B+,4,3,36102
WH_107708,EID_57708,Rural,Large,North,Zone 5,0,3,2,5305,Rented,58,0,0,1,230,30.0,,13,0,A,5,14,16127
WH_103824,EID_53824,Rural,Mid,South,Zone 3,8,0,2,3936,Company Owned,32,1,0,1,176,36.0,,16,0,B,2,19,19131
WH_119002,EID_69002,Rural,Mid,North,Zone 2,0,2,3,5207,Rented,24,0,0,0,182,18.0,,31,0,B+,4,12,37147
WH_101586,EID_51586,Rural,Large,West,Zone 5,5,2,4,5268,Company Owned,20,0,0,0,219,26.0,,23,1,A+,4,14,31099
WH_100006,EID_50006,Rural,Large,West,Zone 6,8,0,4,4449,Company Owned,38,0,0,1,77,27.0,2010.0,24,0,B,3,6,30142
WH_102743,EID_52743,Rural,Small,South,Zone 1,0,0,3,5527,Company Owned,25,1,0,1,116,33.0,,23,0,B+,5,21,26101
WH_117613,EID_67613,Rural,Mid,South,Zone 4,8,1,3,3948,Company Owned,47,0,0,0,88,24.0,2001.0,22,0,B,3,26,26150
WH_113822,EID_63822,Rural,Large,West,Zone 6,4,5,3,5437,Company Owned,48,0,1,1,111,40.0,,11,0,B+,5,23,13151
WH_114148,EID_64148,Rural,Large,West,Zone 6,3,0,4,2693,Company Owned,22,0,1,1,169,28.0,2009.0,19,0,B,6,6,22095
WH_111163,EID_61163,Rural,Large,South,Zone 5,1,4,3,4561,Company Owned,47,1,1,1,141,,,5,0,B,1,25,6139
WH_106195,EID_56195,Rural,Large,North,Zone 6,1,1,3,6427,Rented,39,0,0,0,153,17.0,,18,0,B,3,6,21067
WH_120428,EID_70428,Rural,Large,West,Zone 6,6,0,3,5265,Company Owned,42,0,0,0,87,22.0,2020.0,6,1,A,2,23,9058
WH_121143,EID_71143,Rural,Mid,North,Zone 4,1,0,3,5922,Company Owned,31,0,0,0,169,30.0,,5,0,C,1,26,6128
WH_120100,EID_70100,Rural,Large,West,Zone 6,1,0,3,5228,Rented,23,0,0,1,261,32.0,,23,1,B,3,29,29067
WH_122239,EID_72239,Rural,Mid,South,Zone 2,8,0,3,4888,Company Owned,46,0,0,1,213,36.0,,20,0,B+,5,32,23095
WH_109400,EID_59400,Rural,Large,North,Zone 6,7,0,3,4740,Rented,62,0,0,0,76,18.0,2021.0,8,0,B+,1,6,9148
WH_103569,EID_53569,Rural,Large,West,Zone 5,2,0,3,4477,Company Owned,66,0,0,1,174,36.0,,20,0,C,5,5,28115
WH_120795,EID_70795,Rural,Large,West,Zone 6,0,0,2,3916,Rented,39,0,0,1,147,26.0,,13,0,A,4,6,18072
WH_106537,EID_56537,Rural,Small,North,Zone 1,7,0,2,4431,Rented,40,0,0,0,104,20.0,2017.0,5,0,A,1,3,7149
WH_110423,EID_60423,Rural,Large,West,Zone 6,4,0,2,4110,Company Owned,28,0,0,1,212,33.0,2018.0,10,0,C,1,23,13074
WH_119397,EID_69397,Rural,Small,East,Zone 1,6,1,6,6219,Company Owned,43,0,0,1,245,34.0,2009.0,20,1,A+,3,16,25139
WH_108409,EID_58409,Rural,Mid,West,Zone 4,0,0,3,3762,Company Owned,50,0,0,1,88,28.0,,24,0,A+,3,11,33092
WH_106315,EID_56315,Rural,Large,West,Zone 5,7,2,2,5020,Rented,51,0,0,0,183,32.0,2021.0,0,0,,0,14,8058
WH_118189,EID_68189,Rural,Mid,West,Zone 3,0,0,5,7291,Company Owned,57,0,0,1,123,19.0,,5,0,C,2,19,7108
WH_120736,EID_70736,Urban,Large,West,Zone 5,7,0,2,5955,Company Owned,60,0,0,1,127,35.0,2001.0,28,0,B,4,25,35139
WH_110533,EID_60533,Rural,Small,South,Zone 1,1,0,3,3552,Company Owned,29,0,0,1,254,29.0,,20,0,A,3,21,25068
WH_124758,EID_74758,Urban,Large,North,Zone 6,3,0,2,5450,Company Owned,51,0,0,1,77,32.0,1998.0,22,1,A+,2,23,31144
WH_113042,EID_63042,Rural,Small,South,Zone 1,1,2,3,4270,Company Owned,21,0,0,1,172,23.0,,27,0,C,3,21,33127
WH_123170,EID_73170,Rural,Mid,West,Zone 3,7,0,4,4309,Company Owned,38,0,0,0,178,24.0,,27,0,B+,2,27,32081
WH_101023,EID_51023,Rural,Small,West,Zone 6,7,0,5,3212,Rented,66,0,0,0,105,22.0,2012.0,20,1,B,3,9,23108
WH_100888,EID_50888,Rural,Mid,West,Zone 2,6,0,3,3487,Company Owned,63,0,0,1,251,32.0,,4,1,A+,5,18,6141
WH_119885,EID_69885,Rural,Large,West,Zone 6,1,0,4,6891,Company Owned,27,0,0,1,140,22.0,,13,0,A+,2,23,18086
WH_109498,EID_59498,Rural,Small,North,Zone 1,4,0,4,4399,Company Owned,70,1,0,1,254,31.0,2015.0,12,1,A+,1,30,16106
WH_108037,EID_58037,Rural,Mid,West,Zone 4,2,1,4,6000,Rented,21,0,0,1,179,44.0,,13,0,A,6,26,17085
WH_107547,EID_57547,Rural,Mid,South,Zone 4,2,0,3,7707,Rented,18,0,0,1,128,25.0,,11,0,A,6,11,15145
WH_109939,EID_59939,Rural,Large,West,Zone 6,6,2,4,4094,Company Owned,23,0,0,1,223,25.0,,10,0,A,4,23,13065
WH_113416,EID_63416,Rural,Mid,South,Zone 4,3,0,2,5372,Company Owned,27,0,0,1,148,31.0,2000.0,25,1,A+,6,26,32073
WH_106653,EID_56653,Rural,Mid,South,Zone 3,7,1,2,5839,Company Owned,41,0,0,1,221,27.0,1998.0,24,1,B,6,19,29076
WH_106933,EID_56933,Rural,Large,West,Zone 5,3,0,3,4327,Company Owned,17,0,0,1,69,36.0,2011.0,19,1,C,6,14,27095
WH_123259,EID_73259,Rural,Mid,North,Zone 3,4,4,3,5009,Rented,41,0,0,0,220,21.0,,0,0,,0,27,3060
WH_115929,EID_65929,Rural,Mid,South,Zone 3,3,0,3,4852,Company Owned,67,0,0,1,236,31.0,2004.0,25,0,C,3,19,33113
WH_112520,EID_62520,Rural,Small,South,Zone 1,1,5,2,4531,Rented,47,0,0,1,86,32.0,,14,1,A+,3,21,18060
WH_104935,EID_54935,Rural,Large,North,Zone 6,3,3,4,7553,Rented,51,0,0,0,98,15.0,1998.0,23,1,B,5,28,28093
WH_113815,EID_63815,Rural,Mid,West,Zone 4,5,0,4,5275,Company Owned,35,0,0,1,238,38.0,,0,0,,0,26,3082
WH_109842,EID_59842,Rural,Large,West,Zone 6,5,2,4,5205,Company Owned,32,0,0,1,75,21.0,,6,1,C,3,23,7118
WH_103986,EID_53986,Rural,Small,West,Zone 6,4,0,4,6330,Company Owned,50,0,0,1,57,45.0,1997.0,33,1,A+,3,15,43097
WH_116118,EID_66118,Rural,Large,North,Zone 5,8,0,3,4853,Company Owned,66,0,0,1,253,30.0,2021.0,4,0,C,1,17,5146
WH_112593,EID_62593,Rural,Large,West,Zone 6,5,0,3,5071,Rented,66,0,0,1,170,20.0,2000.0,24,1,B,5,23,29105
WH_118195,EID_68195,Rural,Mid,North,Zone 2,5,3,3,3807,Rented,40,0,0,0,204,25.0,2002.0,24,0,C,3,1,30145
WH_123461,EID_73461,Urban,Small,East,Zone 1,4,0,7,3938,Company Owned,65,0,0,0,228,33.0,2018.0,6,0,A,1,31,8113
WH_114583,EID_64583,Rural,Small,South,Zone 6,6,0,2,6414,Rented,65,0,0,0,217,31.0,2020.0,5,0,B+,1,2,5074
